LineId,Date,Time,Pid,Level,Component,Content,EventId
1,2017-05-14,20:04:47.279,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2584980",E25
1,2017-05-14,20:04:48.567,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2811930",E25
1,2017-05-14,20:04:48.827,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2554150",E25
1,2017-05-14,20:04:50.271,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.4375191",E25
1,2017-05-14,20:04:50.541,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2655091",E25
1,2017-05-14,20:04:51.812,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2659090",E25
1,2017-05-14,20:04:52.089,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2725651",E25
1,2017-05-14,20:04:53.386,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2908301",E25
1,2017-05-14,20:04:53.657,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2655931",E25
1,2017-05-14,20:04:54.266,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] VM Started (Lifecycle Event),E22
1,2017-05-14,20:04:54.334,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] VM Paused (Lifecycle Event),E20
1,2017-05-14,20:04:54.566,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] During sync_power_state the instance has a pending task (spawning). Skip.,E7
1,2017-05-14,20:04:55.034,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.3711879",E25
1,2017-05-14,20:04:55.303,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2643099",E25
1,2017-05-14,20:04:55.710,2931,INFO,nova.virt.libvirt.imagecache,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34
1,2017-05-14,20:04:55.711,2931,INFO,nova.virt.libvirt.imagecache,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35
1,2017-05-14,20:04:55.890,2931,INFO,nova.virt.libvirt.imagecache,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27
1,2017-05-14,20:04:56.566,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2566581",E25
1,2017-05-14,20:04:56.818,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2472730",E25
1,2017-05-14,20:04:58.084,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2591009",E25
1,2017-05-14,20:04:58.354,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2655828",E25
1,2017-05-14,20:04:58.470,25751,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T01%3A54%3A58.482929%2B00%3A00 HTTP/1.1"" status: 200 len: 23368 time: 0.3078010",E25
1,2017-05-14,20:04:59.640,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2791491",E25
1,2017-05-14,20:04:59.892,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2477179",E25
1,2017-05-14,20:05:00.849,25743,INFO,nova.api.openstack.compute.server_external_events,Creating event network-vif-plugged:df1baafa-6d0b-4909-b4be-075a4beaabb6 for instance 1d53a142-ce58-4cb2-be87-8d46966e5f99,E31
1,2017-05-14,20:05:00.855,25743,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0956049",E26
1,2017-05-14,20:05:00.863,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] VM Resumed (Lifecycle Event),E21
1,2017-05-14,20:05:00.870,2931,INFO,nova.virt.libvirt.driver,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Instance spawned successfully.,E9
1,2017-05-14,20:05:00.871,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Took 19.36 seconds to spawn the instance on the hypervisor.,E15
1,2017-05-14,20:05:00.945,2931,INFO,nova.virt.libvirt.imagecache,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34
1,2017-05-14,20:05:00.946,2931,INFO,nova.virt.libvirt.imagecache,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35
1,2017-05-14,20:05:01.001,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] During sync_power_state the instance has a pending task (spawning). Skip.,E7
1,2017-05-14,20:05:01.002,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] VM Resumed (Lifecycle Event),E21
1,2017-05-14,20:05:01.009,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Took 20.12 seconds to build instance.,E12
1,2017-05-14,20:05:01.128,2931,INFO,nova.virt.libvirt.imagecache,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27
1,2017-05-14,20:05:01.168,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1908 time: 0.2705221",E25
1,2017-05-14,20:05:01.438,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1908 time: 0.2666700",E25
1,2017-05-14,20:05:06.187,2931,INFO,nova.virt.libvirt.imagecache,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34
1,2017-05-14,20:05:06.188,2931,INFO,nova.virt.libvirt.imagecache,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35
1,2017-05-14,20:05:06.356,2931,INFO,nova.virt.libvirt.imagecache,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27
1,2017-05-14,20:05:07.151,25778,INFO,nova.metadata.wsgi.server,"10.11.12.6,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2249999",E25
1,2017-05-14,20:05:07.162,25778,INFO,nova.metadata.wsgi.server,"10.11.12.6,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0006430",E25
1,2017-05-14,20:05:07.478,25793,INFO,nova.metadata.wsgi.server,"10.11.12.6,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2283621",E25
1,2017-05-14,20:05:07.729,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/1d53a142-ce58-4cb2-be87-8d46966e5f99 HTTP/1.1"" status: 204 len: 203 time: 0.2808509",E24
1,2017-05-14,20:05:07.729,25788,INFO,nova.metadata.wsgi.server,"10.11.12.6,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2403941",E25
1,2017-05-14,20:05:07.762,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Terminating instance,E11
1,2017-05-14,20:05:07.976,25786,INFO,nova.metadata.wsgi.server,"10.11.12.6,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2345951",E25
1,2017-05-14,20:05:07.977,2931,INFO,nova.virt.libvirt.driver,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Instance destroyed successfully.,E8
1,2017-05-14,20:05:08.013,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1914 time: 0.2806132",E25
1,2017-05-14,20:05:08.649,2931,INFO,nova.virt.libvirt.driver,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Deleting instance files /var/lib/nova/instances/1d53a142-ce58-4cb2-be87-8d46966e5f99_del,E4
1,2017-05-14,20:05:08.651,2931,INFO,nova.virt.libvirt.driver,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Deletion of /var/lib/nova/instances/1d53a142-ce58-4cb2-be87-8d46966e5f99_del complete,E5
1,2017-05-14,20:05:08.772,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Took 1.01 seconds to destroy the instance on the hypervisor.,E14
1,2017-05-14,20:05:09.233,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1872 time: 0.2146201",E25
1,2017-05-14,20:05:09.341,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] Took 0.57 seconds to deallocate network for instance.,E13
1,2017-05-14,20:05:09.362,25998,INFO,nova.scheduler.host_manager,Successfully synced instances from host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.,E39
1,2017-05-14,20:05:10.133,2931,WARNING,nova.virt.libvirt.imagecache,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E42
1,2017-05-14,20:05:10.133,2931,INFO,nova.virt.libvirt.imagecache,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E36
1,2017-05-14,20:05:10.134,2931,INFO,nova.virt.libvirt.imagecache,Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E29
1,2017-05-14,20:05:10.342,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1038861",E25
1,2017-05-14,20:05:11.371,25746,INFO,nova.api.openstack.wsgi,HTTP exception thrown: No instances found for any event,E33
1,2017-05-14,20:05:11.372,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0871279",E26
1,2017-05-14,20:05:11.638,25740,INFO,nova.osapi_compute.wsgi.server,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T01%3A55%3A11.379032%2B00%3A00&host=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us HTTP/1.1"" status: 200 len: 23222 time: 0.2493129",E25
1,2017-05-14,20:05:11.698,25740,INFO,nova.osapi_compute.wsgi.server,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/flavors/2 HTTP/1.1"" status: 200 len: 604 time: 0.0530109",E25
1,2017-05-14,20:05:11.841,25740,INFO,nova.osapi_compute.wsgi.server,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/images/0673dd71-34c5-4fbb-86c4-40623fbe45b4 HTTP/1.1"" status: 200 len: 868 time: 0.1406682",E25
1,2017-05-14,20:05:15.154,2931,WARNING,nova.virt.libvirt.imagecache,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E42
1,2017-05-14,20:05:15.155,2931,INFO,nova.virt.libvirt.imagecache,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E36
1,2017-05-14,20:05:15.157,2931,INFO,nova.virt.libvirt.imagecache,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E37
1,2017-05-14,20:05:16.304,2931,INFO,nova.compute.resource_tracker,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E28
1,2017-05-14,20:05:16.644,2931,INFO,nova.compute.resource_tracker,"Total usable vcpus: 16, total allocated vcpus: 0",E41
1,2017-05-14,20:05:16.645,2931,INFO,nova.compute.resource_tracker,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],E32
1,2017-05-14,20:05:16.701,2931,INFO,nova.compute.resource_tracker,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E30
1,2017-05-14,20:05:20.844,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4880519",E26
1,2017-05-14,20:05:21.040,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1913061",E25
1,2017-05-14,20:05:21.152,2931,INFO,nova.compute.claims,"[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E1
1,2017-05-14,20:05:21.153,2931,INFO,nova.compute.claims,"[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Total memory: 64172 MB, used: 512.00 MB",E17
1,2017-05-14,20:05:21.154,2931,INFO,nova.compute.claims,"[instance: 1aae3f11-e850-4550-9e8e-740db282d538] memory limit: 96258.00 MB, free: 95746.00 MB",E10
1,2017-05-14,20:05:21.155,2931,INFO,nova.compute.claims,"[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Total disk: 15 GB, used: 0.00 GB",E16
1,2017-05-14,20:05:21.156,2931,INFO,nova.compute.claims,"[instance: 1aae3f11-e850-4550-9e8e-740db282d538] disk limit not specified, defaulting to unlimited",E6
1,2017-05-14,20:05:21.156,2931,INFO,nova.compute.claims,"[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Total vcpu: 16 VCPU, used: 0.00 VCPU",E18
1,2017-05-14,20:05:21.157,2931,INFO,nova.compute.claims,"[instance: 1aae3f11-e850-4550-9e8e-740db282d538] vcpu limit not specified, defaulting to unlimited",E19
1,2017-05-14,20:05:21.190,2931,INFO,nova.compute.claims,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Claim successful,E2
1,2017-05-14,20:05:21.224,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1800280",E25
1,2017-05-14,20:05:21.415,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/1aae3f11-e850-4550-9e8e-740db282d538 HTTP/1.1"" status: 200 len: 1708 time: 0.1862462",E25
1,2017-05-14,20:05:21.793,2931,INFO,nova.virt.libvirt.driver,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Creating image,E3
1,2017-05-14,20:05:22.677,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2567749",E25
1,2017-05-14,20:05:22.934,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2532489",E25
1,2017-05-14,20:05:22.977,2931,INFO,nova.compute.manager,[instance: 1d53a142-ce58-4cb2-be87-8d46966e5f99] VM Stopped (Lifecycle Event),E23
1,2017-05-14,20:05:24.215,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2743609",E25
1,2017-05-14,20:05:24.490,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2703149",E25
1,2017-05-14,20:05:25.770,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2734420",E25
1,2017-05-14,20:05:26.044,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2696579",E25
1,2017-05-14,20:05:27.313,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2641571",E25
1,2017-05-14,20:05:27.591,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2726700",E25
1,2017-05-14,20:05:28.847,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2500410",E25
1,2017-05-14,20:05:29.260,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.4086421",E25
1,2017-05-14,20:05:30.527,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2611511",E25
1,2017-05-14,20:05:30.887,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.3550529",E25
1,2017-05-14,20:05:32.149,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2554841",E25
1,2017-05-14,20:05:32.412,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2582300",E25
1,2017-05-14,20:05:33.687,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2699931",E25
1,2017-05-14,20:05:33.966,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2745111",E25
1,2017-05-14,20:05:34.801,2931,INFO,nova.compute.manager,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] VM Started (Lifecycle Event),E22
1,2017-05-14,20:05:34.868,2931,INFO,nova.compute.manager,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] VM Paused (Lifecycle Event),E20
1,2017-05-14,20:05:34.985,2931,INFO,nova.compute.manager,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] During sync_power_state the instance has a pending task (spawning). Skip.,E7
1,2017-05-14,20:05:35.250,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2790878",E25
1,2017-05-14,20:05:35.274,2931,INFO,nova.virt.libvirt.imagecache,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34
1,2017-05-14,20:05:35.275,2931,INFO,nova.virt.libvirt.imagecache,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35
1,2017-05-14,20:05:35.464,2931,INFO,nova.virt.libvirt.imagecache,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27
1,2017-05-14,20:05:35.525,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2700961",E25
1,2017-05-14,20:05:36.788,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2577341",E25
1,2017-05-14,20:05:37.054,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2616410",E25
1,2017-05-14,20:05:38.326,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2662549",E25
1,2017-05-14,20:05:38.594,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2627780",E25
1,2017-05-14,20:05:39.863,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2610312",E25
1,2017-05-14,20:05:40.134,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2681582",E25
1,2017-05-14,20:05:40.518,2931,INFO,nova.virt.libvirt.imagecache,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34
1,2017-05-14,20:05:40.519,2931,INFO,nova.virt.libvirt.imagecache,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35
1,2017-05-14,20:05:40.698,2931,INFO,nova.virt.libvirt.imagecache,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27
1,2017-05-14,20:05:41.402,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2632530",E25
1,2017-05-14,20:05:41.703,25746,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1891 time: 0.2953339",E25
1,2017-05-14,20:05:42.184,25743,INFO,nova.api.openstack.compute.server_external_events,Creating event network-vif-plugged:1959cea7-299f-4f9b-bc41-d47a35b65351 for instance 1aae3f11-e850-4550-9e8e-740db282d538,E31
1,2017-05-14,20:05:42.188,25743,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.1042910",E26
1,2017-05-14,20:05:42.198,2931,INFO,nova.compute.manager,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] VM Resumed (Lifecycle Event),E21
1,2017-05-14,20:05:42.210,2931,INFO,nova.virt.libvirt.driver,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Instance spawned successfully.,E9
1,2017-05-14,20:05:42.213,2931,INFO,nova.compute.manager,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Took 20.42 seconds to spawn the instance on the hypervisor.,E15
1,2017-05-14,20:05:42.322,2931,INFO,nova.compute.manager,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] During sync_power_state the instance has a pending task (spawning). Skip.,E7
1,2017-05-14,20:05:42.323,2931,INFO,nova.compute.manager,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] VM Resumed (Lifecycle Event),E21
1,2017-05-14,20:05:42.349,2931,INFO,nova.compute.manager,[instance: 1aae3f11-e850-4550-9e8e-740db282d538] Took 21.21 seconds to build instance.,E12
